date,train_id,station_seq,station_id,station_name,cum_distance_km,distance_to_next_km,hour_of_day,day_of_week,current_delay_min,dwell_time_min,sched_section_min,actual_section_min,congestion_level,is_rain,is_fog,temperature_c,visibility_km,avg_speed_kmph,train_congestion_sensitivity,train_recovery_rate
2026-06-09,12018,2,S03,Agra,284,59.0,2,2,9.51,7.76,48.43,49.86,0.218,1,0,30.1,8.18,73.1,0.562,0.325
2026-06-09,12020,7,S08,Nagpur,822,166.0,2,2,8.73,6.42,180.25,171.61,0.181,0,0,20.0,9.06,55.3,0.308,0.353
2026-07-01,12004,4,S05,Jhansi,494,116.0,12,2,2.44,6.35,152.64,151.07,0.233,1,0,32.4,3.13,45.6,0.319,0.269
2026-07-21,12017,4,S05,Jhansi,494,116.0,18,1,21.51,5.69,125.87,132.51,0.516,0,0,35.6,9.78,55.3,0.648,0.248
2026-06-25,12011,4,S05,,494,116.0,10,3,15.04,6.73,85.19,85.45,0.483,1,0,21.7,3.9,81.7,1.175,0.431
2026-06-12,12002,4,S05,Jhansi,494,116.0,6,5,9.01,3.66,135.73,143.16,0.086,0,0,,4.11,51.3,1.242,0.26
2026-06-12,12021,3,S04,Gwalior,343,151.0,4,5,15.94,6.87,135.59,148.43,0.099,1,0,20.5,,66.8,0.623,0.273
2026-06-10,12022,8,S09,Raipur,988,119.0,18,3,21.11,4.77,130.19,119.71,0.69,0,0,35.5,7.47,54.8,0.605,0.274
2026-06-28,12004,4,S05,Jhansi,494,116.0,13,6,22.54,9.28,152.64,157.11,0.149,1,0,27.2,8.25,45.6,0.319,0.269
2026-06-05,12019,2,S03,Agra,284,59.0,4,5,12.81,2.56,59.4,55.65,0.021,1,0,,8.34,59.6,0.728,0.472
2026-06-24,12002,2,S03,Agra,284,59.0,3,3,15.39,4.21,69.04,66.06,0.009,1,0,24.2,8.06,51.3,1.242,0.26
2026-07-18,12017,9,S10,Sambalpur,1107,132.0,6,6,24.4,7.2,143.23,148.6,0.063,1,0,30.1,9.9,55.3,0.648,0.248
2026-07-11,12013,6,S07,Itarsi,675,147.0,19,5,18.11,6.59,113.32,117.43,0.684,0,0,27.4,6.25,77.8,1.365,0.342
2026-06-29,12009,3,S04,Gwalior,343,151.0,22,0,,3.72,110.09,107.81,0.096,0,0,,7.76,82.3,0.637,0.363
2026-07-06,12021,3,S04,Gwalior,343,151.0,4,1,-0.48,5.06,135.59,135.22,0.076,0,0,25.8,9.8,66.8,0.623,0.273
2026-07-28,12020,7,S08,Nagpur,822,166.0,2,2,-1.01,5.93,180.25,155.53,0.082,0,0,32.7,9.07,55.3,0.308,0.353
2026-06-23,12004,6,S07,Itarsi,675,147.0,17,1,-2.57,11.45,193.43,187.22,0.865,0,0,19.7,6.65,45.6,0.319,0.269
2026-06-02,12017,0,S01,Delhi,0,147.0,9,1,21.63,0.0,159.51,181.14,0.668,1,0,,3.17,55.3,0.648,0.248
2026-07-05,12003,0,S01,Delhi,0,147.0,2,6,-4.62,0.0,123.08,118.47,0.085,0,0,26.4,8.09,71.7,1.029,0.251
2026-07-12,12005,3,S04,Gwalior,343,151.0,9,6,17.87,5.17,139.8,148.77,0.655,1,0,22.3,8.63,64.8,0.894,0.21
2026-06-11,12017,4,S05,Jhansi,494,116.0,18,3,5.42,5.79,125.87,135.67,0.958,1,0,28.4,4.94,55.3,0.648,0.248
2026-07-12,12010,3,S04,Gwalior,343,151.0,0,0,12.74,10.36,155.32,154.94,0.148,0,0,26.9,9.31,58.3,0.774,0.288
2026-06-15,12004,9,S10,Sambalpur,1107,132.0,3,1,11.67,6.23,173.7,158.32,0.031,0,0,31.1,9.15,45.6,0.319,0.269
2026-06-20,12003,10,S11,Cuttack,1239,161.0,21,5,40.07,8.77,134.81,140.95,0.504,1,0,29.3,,71.7,1.029,0.251
2026-06-04,12019,5,S06,Bhopal,610,65.0,10,4,9.15,4.83,65.44,55.32,0.497,0,0,26.0,4.62,59.6,0.728,0.472
2026-06-25,12017,8,S09,Raipur,988,119.0,4,4,18.04,3.04,129.12,128.78,0.246,0,0,33.9,9.03,55.3,0.648,0.248
2026-07-13,12020,1,S02,Mathura,147,137.0,13,0,14.51,5.28,148.76,151.78,0.131,1,0,38.1,3.91,55.3,0.308,0.353
2026-07-09,12004,3,S04,Gwalior,343,151.0,9,3,-7.21,9.34,198.7,192.8,0.754,0,0,41.8,9.04,45.6,0.319,0.269
2026-06-29,12012,3,S04,Gwalior,343,151.0,18,0,18.24,7.79,121.94,129.92,0.946,1,0,30.6,5.15,74.3,0.414,0.311
2026-06-28,12019,11,S12,Bhubaneswar,1400,,0,1,22.67,0.0,,,0.263,0,0,26.9,8.93,59.6,0.728,0.472
2026-07-11,12001,9,S10,Sambalpur,1107,132.0,0,6,25.86,3.88,109.2,122.68,,1,0,37.2,6.82,72.5,0.328,0.357
2026-07-22,12009,2,S03,Agra,284,59.0,21,2,5.27,5.96,43.02,38.65,0.448,0,0,24.5,4.98,82.3,0.637,0.363
2026-06-04,12014,8,S09,Raipur,988,119.0,15,3,13.43,5.67,80.47,75.32,0.254,1,0,30.6,9.38,88.7,0.607,0.212
2026-06-14,12020,5,S06,Bhopal,610,65.0,22,6,18.35,5.8,70.58,68.82,0.016,1,0,29.2,7.14,55.3,0.308,0.353
2026-06-21,12017,2,S03,Agra,284,59.0,14,6,1.87,2.98,64.02,72.36,0.187,1,0,31.7,3.15,55.3,0.648,0.248
2026-07-23,12018,8,S09,Raipur,988,119.0,12,4,19.04,4.63,97.68,111.3,0.2,0,0,35.4,4.62,73.1,0.562,0.325
2026-07-18,12024,9,S10,Sambalpur,1107,132.0,5,6,4.16,2.7,117.12,115.8,0.002,0,0,36.2,4.54,67.6,0.587,0.243
2026-07-04,12020,4,S05,Jhansi,494,116.0,20,5,20.14,5.09,125.96,127.54,0.811,1,0,,,55.3,0.308,0.353
2026-07-22,12022,1,S02,Mathura,147,137.0,2,3,18.05,4.93,149.88,159.68,0.083,1,0,29.5,6.26,54.8,0.605,0.274
2026-07-24,12008,1,S02,Mathura,147,137.0,16,4,13.15,5.4,137.7,157.08,0.358,1,0,30.7,8.41,59.7,1.313,0.424
2026-07-15,12008,11,S12,Bhubaneswar,1400,,15,3,11.08,0.0,,,0.157,0,0,26.6,5.7,59.7,1.313,0.424
2026-07-26,12018,8,S09,Raipur,988,119.0,12,0,12.22,6.31,97.68,94.57,0.165,1,0,30.5,6.25,73.1,0.562,0.325
2026-06-05,12001,9,S10,Sambalpur,1107,132.0,0,5,5.99,2.94,109.2,111.42,0.272,1,0,29.4,6.3,72.5,0.328,0.357
2026-06-19,12018,1,S02,Mathura,147,137.0,0,5,15.86,3.23,112.45,122.73,0.064,1,0,26.1,3.78,73.1,0.562,0.325
2026-06-20,12024,5,S06,Bhopal,610,65.0,21,5,10.2,4.44,57.67,54.83,0.269,0,0,27.0,6.9,67.6,0.587,0.243
2026-06-21,12003,9,S10,Sambalpur,1107,132.0,18,6,38.75,3.2,110.52,130.2,0.544,1,0,17.8,4.79,71.7,1.029,0.251
2026-06-29,12023,3,S04,Gwalior,343,151.0,4,0,10.16,3.42,117.58,123.83,0.245,1,0,29.5,3.2,77.1,1.497,0.28
2026-06-23,12013,3,S04,Gwalior,343,151.0,14,1,7.31,5.4,116.4,121.25,0.208,0,0,27.1,4.77,77.8,1.365,0.342
2026-07-22,12005,4,S05,Jhansi,494,116.0,11,2,36.87,4.02,107.4,114.16,0.481,1,0,23.8,3.61,64.8,0.894,0.21
2026-07-04,12010,5,S06,Bhopal,610,65.0,5,6,22.15,3.88,66.86,68.64,0.264,1,0,36.0,5.24,58.3,0.774,0.288
2026-06-24,12011,11,S12,Bhubaneswar,1400,,22,2,7.61,0.0,,,0.021,1,0,21.7,4.67,81.7,1.175,0.431
2026-07-22,12001,10,S11,Cuttack,1239,161.0,2,3,13.62,2.61,133.2,135.25,0.016,0,0,45.4,,72.5,0.328,0.357
2026-06-11,12016,1,S02,Mathura,147,137.0,11,3,11.7,5.76,123.81,133.28,0.348,0,0,13.7,7.99,66.4,1.025,0.362
2026-06-12,12015,4,S05,Jhansi,494,116.0,20,4,15.15,3.51,108.34,103.37,0.833,0,0,27.8,8.69,64.2,0.429,0.209
2026-07-23,12024,5,S06,Bhopal,610,65.0,21,3,22.68,3.1,57.67,55.01,0.381,0,0,27.1,5.54,67.6,0.587,0.243
2026-06-01,12016,9,S10,Sambalpur,1107,132.0,2,1,11.71,4.87,119.29,117.58,0.197,0,0,37.6,8.44,66.4,1.025,0.362
2026-07-01,12019,7,S08,Nagpur,822,166.0,13,3,-2.58,5.75,167.13,161.74,0.128,0,0,21.0,,59.6,0.728,0.472
2026-06-29,12010,1,S02,Mathura,147,137.0,20,0,19.77,5.1,140.92,150.61,0.65,0,0,19.4,4.35,58.3,0.774,0.288
2026-07-01,12001,3,S04,Gwalior,343,151.0,13,2,6.83,2.59,124.92,123.31,0.247,0,0,29.0,,72.5,0.328,0.357
2026-06-07,12009,0,S01,Delhi,0,147.0,17,6,6.83,0.0,107.18,114.01,0.86,0,0,25.7,3.14,82.3,0.637,0.363
2026-07-12,12004,4,S05,Jhansi,494,116.0,13,6,14.16,7.0,152.64,144.52,0.276,0,0,24.6,7.12,45.6,0.319,0.269
2026-06-23,12011,2,S03,Agra,284,59.0,7,1,9.23,6.59,43.33,43.93,0.525,0,0,25.0,5.0,81.7,1.175,0.431
2026-06-03,12014,4,S05,Jhansi,494,116.0,9,2,11.9,-6.2,78.44,75.86,0.66,1,0,24.8,4.76,88.7,0.607,0.212
2026-07-03,12021,7,S08,Nagpur,822,166.0,12,5,14.54,6.78,149.06,139.32,0.23,0,0,28.5,3.09,66.8,0.623,0.273
2026-07-13,12004,5,S06,Bhopal,610,65.0,15,0,20.91,6.11,85.53,82.95,0.091,1,0,27.8,7.08,45.6,0.319,0.269
2026-06-03,12001,4,S05,Jhansi,494,116.0,15,2,2.61,3.02,95.97,93.06,0.299,0,0,,8.13,72.5,0.328,0.357
2026-07-01,12024,11,S12,Bhubaneswar,1400,,9,3,8.43,0.0,,,0.929,1,0,31.4,9.16,67.6,0.587,0.243
2026-06-11,12020,0,S01,Delhi,0,147.0,10,3,18.6,0.0,159.62,178.22,0.464,1,0,24.5,3.78,55.3,0.308,0.353
2026-06-02,12004,5,S06,Bhopal,610,65.0,15,1,15.68,6.89,85.53,75.28,0.212,0,0,40.8,4.74,45.6,0.319,0.269
2026-06-27,12021,4,S05,Jhansi,494,116.0,7,6,5.51,5.93,104.16,111.74,0.686,0,0,40.5,7.32,66.8,0.623,0.273
2026-06-03,12006,6,S07,Itarsi,675,147.0,23,2,23.67,4.74,140.9,145.97,0.26,1,0,20.1,4.81,62.6,0.55,0.37
2026-06-02,12009,7,S08,Nagpur,822,166.0,4,2,9.61,4.49,121.03,117.7,0.153,0,0,21.3,9.37,82.3,0.637,0.363
2026-06-03,12022,11,S12,Bhubaneswar,1400,,2,4,16.77,0.0,,,0.236,1,0,22.6,4.67,54.8,0.605,0.274
2026-07-19,12015,3,S04,Gwalior,343,151.0,17,6,7.87,4.05,141.04,142.85,0.504,0,0,27.3,8.59,64.2,0.429,0.209
2026-06-16,12022,1,S02,Mathura,147,137.0,2,2,,5.12,149.88,163.04,0.242,1,0,40.2,8.43,54.8,0.605,0.274
2026-07-01,12008,2,S03,Agra,284,59.0,19,2,19.86,9.84,59.3,61.35,0.788,1,0,30.3,5.36,59.7,1.313,0.424
2026-07-18,12017,0,S01,Delhi,0,147.0,9,5,4.72,0.0,159.51,164.22,0.622,0,0,33.1,9.87,55.3,0.648,0.248
2026-06-07,12012,11,S12,Bhubaneswar,1400,,9,0,6.66,0.0,,,0.859,0,0,31.9,9.31,74.3,0.414,0.311
2026-07-11,12022,4,S05,Jhansi,494,116.0,9,6,27.32,6.48,126.9,138.26,0.595,1,0,24.7,4.49,54.8,0.605,0.274
2026-06-19,12020,5,S06,Bhopal,610,65.0,22,4,17.98,5.05,70.58,64.1,0.042,0,0,36.2,5.5,55.3,0.308,0.353
2026-06-22,12023,3,S04,Gwalior,343,151.0,4,0,21.4,2.83,117.58,123.87,0.048,1,0,17.4,5.22,77.1,1.497,0.28
2026-06-15,12024,8,S09,Raipur,988,119.0,3,1,16.58,2.94,105.59,108.02,0.191,1,0,32.2,3.2,67.6,0.587,0.243
2026-06-27,12022,5,S06,Bhopal,610,65.0,11,6,21.62,7.54,71.11,70.63,0.454,1,0,29.1,7.21,54.8,0.605,0.274
2026-07-28,12012,5,S06,Bhopal,610,65.0,22,1,10.22,7.81,52.49,45.4,,0,0,26.5,7.99,74.3,0.414,0.311
2026-06-25,12001,11,S12,Bhubaneswar,1400,,4,4,8.16,0.0,,,0.052,1,0,28.4,,72.5,0.328,0.357
2026-06-16,12017,5,S06,Bhopal,610,65.0,21,1,16.98,3.25,70.53,65.71,0.261,0,0,30.4,3.35,55.3,0.648,0.248
2026-06-07,12001,1,S02,Mathura,147,137.0,10,6,-1.33,3.18,113.34,117.67,0.547,0,0,19.6,,72.5,0.328,0.357
2026-07-16,12021,9,S10,Sambalpur,1107,132.0,17,4,31.35,5.86,118.53,117.82,0.792,0,0,22.9,5.9,66.8,0.623,0.273
2026-07-13,12007,5,S06,Bhopal,610,65.0,21,0,13.59,6.22,47.04,35.86,0.299,0,0,38.3,3.3,82.9,0.774,0.478
2026-06-24,12001,5,S06,Bhopal,610,65.0,17,2,8.74,2.45,53.78,51.94,0.651,0,0,19.9,6.28,72.5,0.328,0.357
2026-07-12,12024,4,S05,Jhansi,494,116.0,19,6,16.12,3.32,102.93,541.1759592870674,0.624,1,0,34.9,3.07,67.6,0.587,0.243
2026-06-20,12017,9,S10,Sambalpur,1107,132.0,6,6,22.17,3.76,143.23,152.91,0.294,1,0,29.3,5.34,55.3,0.648,0.248
2026-06-16,12008,4,S05,Jhansi,494,116.0,23,1,21.91,5.45,116.59,914.8816487534964,,1,0,29.9,3.28,59.7,1.313,0.424
2026-06-01,12018,11,S12,Bhubaneswar,1400,,18,1,12.01,0.0,,,0.828,0,0,27.5,3.74,73.1,0.562,0.325
2026-07-17,12020,3,S04,Gwalior,343,151.0,17,4,14.15,7.81,163.96,172.53,0.828,1,0,36.5,7.26,55.3,0.308,0.353
2026-07-21,12009,11,S12,Bhubaneswar,1400,,11,2,-2.04,0.0,,,0.273,0,0,16.5,4.38,82.3,0.637,0.363
2026-06-15,12011,9,S10,Sambalpur,1107,132.0,18,0,16.33,9.45,96.95,101.22,0.992,0,0,26.5,5.2,81.7,1.175,0.431
2026-07-09,12007,2,S03,Agra,284,59.0,17,3,9.29,8.89,42.7,45.13,0.873,1,0,16.7,7.4,82.9,0.774,0.478
2026-07-03,12018,11,S12,Bhubaneswar,1400,,19,5,15.6,0.0,,,0.994,0,0,32.6,5.07,73.1,0.562,0.325
2026-06-13,12010,3,S04,Gwalior,343,151.0,0,6,16.8,3.84,155.32,151.4,0.298,1,0,18.2,7.3,58.3,0.774,0.288
2026-07-14,12007,7,S08,Nagpur,822,166.0,0,2,17.96,4.51,120.14,115.4,0.053,1,0,32.6,3.63,82.9,0.774,0.478
2026-07-18,12015,10,S11,Cuttack,1239,161.0,8,6,22.54,3.66,150.38,164.15,0.713,0,0,22.6,5.08,64.2,0.429,0.209
2026-06-02,12006,2,S03,Agra,284,59.0,16,1,3.55,5.23,56.55,62.51,0.507,0,0,29.6,3.47,62.6,0.55,0.37
2026-06-15,12001,3,S04,Gwalior,343,151.0,13,0,-3.59,4.61,124.92,121.46,0.115,0,0,28.4,5.13,72.5,0.328,0.357
2026-06-01,12003,4,S05,Jhansi,494,116.0,10,0,22.72,2.93,97.13,98.32,0.311,0,0,27.3,7.34,71.7,1.029,0.251
2026-07-21,12006,9,S10,Sambalpur,1107,132.0,6,2,13.61,4.46,126.52,125.71,0.2,1,0,25.8,9.43,62.6,0.55,0.37
2026-06-28,12011,6,S07,Itarsi,675,147.0,12,6,5.16,5.13,107.96,102.44,0.097,1,0,30.3,6.47,81.7,1.175,0.431
2026-06-30,12012,11,S12,Bhubaneswar,1400,,9,2,7.67,0.0,,,0.936,1,0,32.7,6.27,74.3,0.414,0.311
2026-06-15,12000,2,S03,Agra,284,59.0,11,0,15.23,5.55,49.13,50.43,0.399,1,0,14.6,8.56,72.1,0.518,0.255
2026-06-03,12003,10,S11,Cuttack,1239,161.0,21,2,13.17,5.11,134.81,122.33,0.468,0,0,17.3,,71.7,1.029,0.251
2026-07-06,12022,6,S07,Itarsi,675,147.0,12,1,7.28,6.56,160.82,152.19,0.27,0,0,14.2,3.92,54.8,0.605,0.274
2026-07-03,12002,3,S04,Gwalior,343,151.0,4,5,33.52,6.71,176.69,193.59,0.172,1,0,34.6,7.84,51.3,1.242,0.26
2026-07-25,12014,1,S02,Mathura,147,137.0,5,5,12.75,15.5,92.64,101.18,0.056,1,0,29.9,9.27,88.7,0.607,0.212
2026-07-10,12023,11,S12,Bhubaneswar,1400,,19,4,36.95,0.0,,,0.714,0,0,24.2,5.41,77.1,1.497,0.28
2026-06-27,12003,3,S04,Gwalior,343,151.0,7,5,18.48,4.8,126.43,144.65,0.771,1,0,22.6,7.37,71.7,1.029,0.251
2026-07-17,12007,0,S01,Delhi,0,147.0,13,4,-0.78,0.0,106.39,105.61,0.112,1,0,32.5,3.57,82.9,0.774,0.478
2026-06-25,12013,3,S04,Gwalior,343,151.0,14,3,2.37,5.26,116.4,108.27,0.146,0,0,33.5,9.18,77.8,1.365,0.342
2026-06-10,12007,10,S11,Cuttack,1239,161.0,5,3,5.22,4.88,116.52,119.83,0.289,1,0,32.7,9.49,82.9,0.774,0.478
2026-06-07,12022,1,S02,Mathura,147,137.0,2,0,1.69,4.32,149.88,149.24,0.008,0,0,29.0,8.51,54.8,0.605,0.274
2026-07-14,12011,11,S12,Bhubaneswar,1400,,22,1,18.53,0.0,,,0.289,1,0,33.0,6.68,81.7,1.175,0.431
2026-06-12,12005,9,S10,Sambalpur,1107,132.0,21,4,17.85,4.28,122.21,122.68,0.534,0,0,31.7,9.87,64.8,0.894,0.21
2026-06-16,12012,6,S07,Itarsi,675,147.0,23,1,17.65,7.02,118.71,131.22,0.153,1,0,21.6,3.26,74.3,0.414,0.311
2026-06-10,12020,10,S11,Cuttack,1239,161.0,10,3,0.52,4.94,174.82,163.64,0.316,0,0,31.5,6.1,55.3,0.308,0.353
2026-06-22,12011,6,S07,Itarsi,675,147.0,12,0,2.23,7.94,107.96,96.67,0.179,0,0,31.6,9.08,81.7,1.175,0.431
2026-06-06,12021,9,S10,Sambalpur,1107,132.0,17,6,31.64,7.03,118.53,122.3,0.916,0,0,28.6,4.91,66.8,0.623,0.273
2026-06-07,12018,11,S12,Bhubaneswar,1400,,18,0,5.0,0.0,,,0.949,0,0,32.7,5.71,73.1,0.562,0.325
2026-06-19,12001,5,S06,Bhopal,610,65.0,17,4,7.52,3.5,53.78,51.46,0.601,0,0,24.8,7.36,72.5,0.328,0.357
2026-06-20,12013,4,S05,Jhansi,494,116.0,16,5,13.9,5.51,89.42,93.47,0.331,0,0,33.9,8.01,77.8,1.365,0.342
2026-06-03,12016,10,S11,Cuttack,1239,161.0,4,3,5.08,4.39,145.5,159.28,0.079,1,0,25.5,7.5,66.4,1.025,0.362
2026-07-26,12024,5,S06,Bhopal,610,65.0,21,6,11.91,3.87,57.67,56.48,0.519,1,0,18.9,6.41,67.6,0.587,0.243
2026-06-05,12015,7,S08,Nagpur,822,166.0,1,5,17.65,3.5,155.05,151.83,0.03,0,0,28.2,6.73,64.2,0.429,0.209
2026-06-23,12004,2,S03,Agra,284,59.0,7,1,0.69,8.19,77.64,82.12,0.827,0,0,20.0,3.77,45.6,0.319,0.269
2026-06-21,12001,10,S11,Cuttack,1239,161.0,2,0,-1.5,2.42,133.2,135.5,0.259,0,0,31.3,6.42,72.5,0.328,0.357
2026-06-21,12011,0,S01,Delhi,0,147.0,3,6,4.63,0.0,107.96,112.59,0.17,0,0,33.3,8.52,81.7,1.175,0.431
2026-06-29,12015,6,S07,Itarsi,675,147.0,23,0,14.41,-3.52,137.3,137.22,0.211,1,0,34.2,6.63,64.2,0.429,0.209
2026-07-30,12010,0,S01,Delhi,0,147.0,18,3,13.97,0.0,151.2,165.17,0.535,1,0,,8.92,58.3,0.774,0.288
2026-07-21,12007,3,S04,Gwalior,343,151.0,18,1,9.36,7.06,109.28,114.57,0.943,1,0,32.0,5.58,82.9,0.774,0.478
2026-07-18,12000,6,S07,Itarsi,675,147.0,17,5,8.59,13.9,122.41,118.92,0.596,1,0,35.6,3.99,72.1,0.518,0.255
2026-06-29,12014,2,S03,Agra,284,59.0,6,0,4.79,9.12,39.9,41.66,0.145,1,0,28.9,7.2,88.7,0.607,0.212
2026-06-11,12022,5,S06,Bhopal,610,65.0,11,4,17.76,4.78,71.11,65.19,0.524,1,0,21.9,5.02,54.8,0.605,0.274
2026-07-14,12015,1,S02,Mathura,147,137.0,14,1,0.13,2.68,127.96,125.74,0.095,0,0,35.6,8.05,64.2,0.429,0.209
2026-07-27,12020,11,S12,Bhubaneswar,1400,,13,1,4.09,0.0,,,0.056,0,0,27.8,6.75,55.3,0.308,0.353
2026-06-03,12000,5,S06,Bhopal,610,65.0,16,2,8.85,7.93,54.13,53.93,0.282,1,0,27.8,9.14,72.1,0.518,0.255
2026-06-29,12006,9,S10,Sambalpur,1107,132.0,6,1,11.13,4.67,126.52,114.44,0.004,0,0,23.7,3.07,62.6,0.55,0.37
2026-06-26,12011,0,S01,Delhi,0,147.0,3,4,9.8,0.0,107.96,117.76,0.171,1,0,29.1,4.96,81.7,1.175,0.431
2026-06-05,12005,11,S12,Bhubaneswar,1400,,2,5,33.29,0.0,,,0.02,1,0,29.0,5.58,64.8,0.894,0.21
2026-07-07,12000,6,S07,Itarsi,675,147.0,17,1,14.2,9.2,122.41,119.92,0.688,0,0,33.2,9.71,72.1,0.518,0.255
2026-07-08,12009,11,S12,Bhubaneswar,1400,,11,3,15.93,0.0,,,0.221,1,0,28.5,5.78,82.3,0.637,0.363
2026-06-26,12016,1,S02,Mathura,147,137.0,11,4,12.7,5.48,123.81,126.09,0.465,0,0,20.6,5.29,66.4,1.025,0.362
2026-07-23,12005,5,S06,Bhopal,610,65.0,13,3,25.67,3.77,60.18,57.24,0.241,1,0,16.8,6.91,64.8,0.894,0.21
2026-07-30,12014,8,S09,Raipur,988,119.0,15,3,12.75,6.96,80.47,74.69,0.23,0,0,20.3,5.75,88.7,0.607,0.212
2026-06-18,12005,6,S07,Itarsi,675,147.0,14,3,16.43,3.73,136.1,130.75,0.137,1,0,20.5,4.21,64.8,0.894,0.21
2026-06-10,12022,9,S10,Sambalpur,1107,132.0,20,3,27.76,7.12,144.41,151.06,0.661,1,0,29.8,8.29,54.8,0.605,0.274
2026-06-27,12020,6,S07,Itarsi,675,147.0,23,5,23.14,5.98,159.62,167.25,0.152,1,0,,3.4,55.3,0.308,0.353
2026-06-06,12022,4,S05,Jhansi,494,116.0,8,6,18.55,5.14,126.9,142.62,0.671,1,0,28.2,3.3,54.8,0.605,0.274
2026-06-20,12002,6,S07,Itarsi,675,147.0,11,6,38.37,4.26,172.01,174.67,0.381,0,0,24.2,5.92,51.3,1.242,0.26
2026-06-17,12018,11,S12,Bhubaneswar,1400,,18,3,16.4,0.0,,,0.549,0,0,38.8,9.73,73.1,0.562,0.325
2026-06-06,12004,1,S02,Mathura,147,137.0,4,5,14.12,6.76,180.28,191.98,0.252,1,0,16.4,7.66,45.6,0.319,0.269
2026-07-16,12012,11,S12,Bhubaneswar,1400,,9,4,10.76,0.0,,,0.787,0,0,39.5,7.77,74.3,0.414,0.311
2026-06-23,12000,7,S08,Nagpur,822,166.0,19,1,25.18,7.62,138.24,160.15,0.873,1,0,27.3,4.04,72.1,0.518,0.255
2026-07-08,12008,5,S06,Bhopal,610,65.0,1,3,19.27,7.23,65.33,55.74,0.286,1,0,16.0,8.76,59.7,1.313,0.424
2026-07-10,12014,10,S11,Cuttack,1239,161.0,18,4,16.39,5.86,108.87,108.45,0.818,0,0,34.2,4.63,88.7,0.607,0.212
2026-06-12,12001,8,S09,Raipur,988,119.0,22,4,0.16,3.17,98.45,92.01,,0,0,27.7,4.66,72.5,0.328,0.357
2026-07-03,12024,9,S10,Sambalpur,1107,132.0,5,5,7.96,6.42,117.12,113.7,0.113,0,0,29.0,6.17,67.6,0.587,0.243
2026-06-09,12016,10,S11,Cuttack,1239,161.0,4,2,27.67,5.05,145.5,159.75,0.127,1,0,33.3,8.52,66.4,1.025,0.362
2026-06-23,12013,9,S10,Sambalpur,1107,132.0,1,2,11.64,7.54,101.76,88.94,0.199,0,0,20.3,9.83,77.8,1.365,0.342
2026-07-01,12002,1,S02,Mathura,147,137.0,0,3,6.67,4.2,160.31,154.14,0.11,0,0,31.4,8.28,51.3,1.242,0.26
2026-06-18,12020,11,S12,Bhubaneswar,1400,,13,4,-3.67,0.0,,,0.149,1,0,27.0,,55.3,0.308,0.353
2026-07-12,12017,8,S09,Raipur,988,119.0,4,0,17.17,3.14,129.12,119.58,0.077,1,0,27.0,6.13,55.3,0.648,0.248
2026-06-05,12013,11,S12,Bhubaneswar,1400,,5,5,14.17,0.0,,,0.011,1,0,25.5,9.34,77.8,1.365,0.342
2026-07-20,12013,7,S08,Nagpur,822,166.0,21,0,21.27,9.4,127.97,122.44,0.375,0,0,29.1,9.1,77.8,1.365,0.342
2026-06-18,12008,4,S05,Jhansi,494,116.0,23,3,8.17,5.16,116.59,105.64,0.018,0,0,23.6,7.42,59.7,1.313,0.424
2026-07-18,12003,5,S06,Bhopal,610,65.0,12,5,23.66,3.88,54.42,47.29,0.084,1,0,20.7,7.26,71.7,1.029,0.251
2026-07-18,12009,10,S11,Cuttack,1239,161.0,9,6,15.38,4.34,117.39,115.19,0.755,1,0,31.6,,82.3,0.637,0.363
2026-07-11,12006,9,S10,Sambalpur,1107,132.0,6,6,3.4,5.08,126.52,121.84,0.142,0,0,22.9,3.09,62.6,0.55,0.37
2026-06-13,12012,9,S10,Sambalpur,1107,132.0,5,6,-0.69,6.41,106.6,111.96,0.24,1,0,32.0,4.32,74.3,0.414,0.311
2026-07-20,12011,0,S01,Delhi,0,147.0,3,0,18.14,0.0,107.96,126.11,0.26,1,0,32.1,6.53,81.7,1.175,0.431
2026-06-14,12023,1,S02,Mathura,147,137.0,2,6,7.65,4.01,106.68,109.76,0.024,0,0,25.0,3.13,77.1,1.497,0.28
2026-07-01,12004,2,S03,Agra,284,59.0,7,2,-6.75,8.02,77.64,75.78,0.565,0,0,35.3,8.23,45.6,0.319,0.269
2026-06-14,12021,10,S11,Cuttack,1239,161.0,18,0,16.33,6.42,144.57,154.63,0.879,0,0,19.7,7.35,66.8,0.623,0.273
2026-06-22,12011,4,S05,Jhansi,494,116.0,10,0,16.79,6.16,85.19,82.46,0.238,0,0,25.7,9.22,81.7,1.175,0.431
2026-06-29,12012,7,S08,Nagpur,822,166.0,1,1,12.52,7.19,134.05,134.48,0.127,1,0,31.2,9.74,74.3,0.414,0.311
2026-07-06,12011,3,S04,Gwalior,343,151.0,8,0,24.58,6.27,110.9,126.97,0.753,0,0,22.8,6.72,81.7,1.175,0.431
2026-06-13,12003,8,S09,Raipur,988,119.0,16,5,5.14,6.38,99.64,104.7,0.301,0,0,18.4,6.56,71.7,1.029,0.251
2026-06-28,12021,9,S10,Sambalpur,1107,132.0,16,0,18.18,7.06,118.53,121.41,0.47,0,0,22.1,8.81,66.8,0.623,0.273
2026-07-18,12023,2,S03,Agra,284,59.0,3,5,10.38,4.64,45.94,43.15,0.228,0,0,30.6,6.96,77.1,1.497,0.28
2026-07-23,12006,2,S03,Agra,284,59.0,16,3,8.14,4.17,56.55,56.95,0.249,0,0,32.6,4.3,62.6,0.55,0.37
